t_names,CTQ_Term,Sex,Region,Effect_Size_Main_Ped,P_Main_Ped,Q_Main_Ped,Significant_Main_Ped,Effect_Size_Cov_Ped,P_Cov_Ped,Q_Cov_Ped,Significant_Cov_Ped,Sample_Size_Ped,Effect_Size_Main_YA,P_Main_YA,Q_Main_YA,Significant_Main_YA,Effect_Size_Cov_YA,P_Cov_YA,Q_Cov_YA,Significant_Cov_YA,Sample_Size_YA,Effect_Size_Main_OA,P_Main_OA,Q_Main_OA,Significant_Main_OA,Effect_Size_Cov_OA,P_Cov_OA,Q_Cov_OA,Significant_Cov_OA,Sample_Size_OA
cortical_thickness,CTQ_Neglect,male,L_entorhil_thickavg,0.008 (0.09),9.28e-01,9.97e-01,No,-0.335 (0.258),1.97e-01,4.61e-01,No,133,-0.08 (0.045),7.36e-02,3.13e-01,No,0.265 (0.116),2.31e-02,9.23e-02,No,586,-0.046 (0.051),3.70e-01,9.51e-01,No,0.111 (0.122),3.61e-01,5.99e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_fusiform_thickavg,0.084 (0.09),3.51e-01,9.97e-01,No,0.248 (0.257),3.37e-01,5.76e-01,No,133,-0.026 (0.044),5.62e-01,7.09e-01,No,0.369 (0.116) *,1.55e-03,2.36e-02,Yes,586,0.026 (0.05),6.05e-01,9.51e-01,No,0.325 (0.121) *,7.25e-03,4.11e-02,Yes,446
cortical_thickness,CTQ_Neglect,male,L_inferiorparietal_thickavg,0.085 (0.091),3.47e-01,9.97e-01,No,-0.094 (0.259),7.17e-01,8.45e-01,No,133,0.045 (0.045),3.18e-01,5.94e-01,No,-0.125 (0.117),2.86e-01,4.42e-01,No,586,0.023 (0.051),6.45e-01,9.51e-01,No,-0.088 (0.122),4.69e-01,6.44e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_inferiortemporal_thickavg,0.015 (0.091),8.65e-01,9.97e-01,No,0.088 (0.26),7.36e-01,8.45e-01,No,133,-0.043 (0.045),3.32e-01,5.94e-01,No,0.24 (0.117),4.00e-02,1.29e-01,No,586,-0.022 (0.051),6.66e-01,9.51e-01,No,0.26 (0.121),3.27e-02,1.39e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_isthmuscingulate_thickavg,-0.019 (0.089),8.27e-01,9.97e-01,No,-0.612 (0.254),1.73e-02,2.10e-01,No,133,-0.07 (0.044),1.17e-01,4.42e-01,No,-0.311 (0.116) *,7.35e-03,4.39e-02,Yes,586,0.062 (0.05),2.15e-01,9.51e-01,No,-0.402 (0.12) *,9.16e-04,1.04e-02,Yes,446
cortical_thickness,CTQ_Neglect,male,L_lateraloccipital_thickavg,0.129 (0.09),1.53e-01,9.97e-01,No,-0.414 (0.256),1.09e-01,4.10e-01,No,133,-0.018 (0.044),6.82e-01,7.90e-01,No,-0.359 (0.116) *,2.02e-03,2.36e-02,Yes,586,0.055 (0.05),2.70e-01,9.51e-01,No,-0.441 (0.12) *,2.65e-04,5.11e-03,Yes,446
cortical_thickness,CTQ_Neglect,male,L_lateralorbitofrontal_thickavg,-0.035 (0.091),7.00e-01,9.97e-01,No,-0.189 (0.259),4.67e-01,6.48e-01,No,133,-0.027 (0.044),5.46e-01,7.09e-01,No,0.394 (0.116) *,7.21e-04,1.93e-02,Yes,586,-0.013 (0.051),7.97e-01,9.51e-01,No,-0.237 (0.121),5.17e-02,1.85e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_lingual_thickavg,-0.124 (0.09),1.71e-01,9.97e-01,No,0.042 (0.258),8.72e-01,9.07e-01,No,133,0.088 (0.045),4.91e-02,3.04e-01,No,-0.182 (0.117),1.19e-01,2.70e-01,No,586,0.016 (0.05),7.57e-01,9.51e-01,No,-0.402 (0.12) *,8.97e-04,1.04e-02,Yes,446
cortical_thickness,CTQ_Neglect,male,L_medialorbitofrontal_thickavg,0.029 (0.09),7.44e-01,9.97e-01,No,-0.459 (0.257),7.63e-02,3.46e-01,No,133,0.047 (0.045),2.98e-01,5.94e-01,No,0.176 (0.117),1.32e-01,2.90e-01,No,586,-0.0 (0.051),9.97e-01,9.97e-01,No,0.219 (0.121),7.19e-02,2.33e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_middletemporal_thickavg,-0.044 (0.09),6.30e-01,9.97e-01,No,0.301 (0.259),2.47e-01,4.94e-01,No,133,-0.104 (0.045),1.96e-02,2.22e-01,No,0.276 (0.116),1.80e-02,7.91e-02,No,586,-0.04 (0.051),4.29e-01,9.51e-01,No,0.282 (0.121),2.04e-02,9.90e-02,No,446
cortical_thickness,CTQ_Neglect,male,L_parahippocampal_thickavg,0.074 (0.091),4.18e-01,9.97e-01,No,-0.057 (0.259),8.26e-01,8.86e-01,No,133,0.02 (0.045),6.50e-01,7.75e-01,No,0.122 (0.117),2.96e-01,4.48e-01,No,586,-0.044 (0.051),3.86e-01,9.51e-01,No,0.033 (0.122),7.84e-01,8.68e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_paracentral_thickavg,-0.053 (0.09),5.57e-01,9.97e-01,No,0.372 (0.258),1.51e-01,4.61e-01,No,133,-0.016 (0.045),7.26e-01,7.96e-01,No,-0.06 (0.117),6.10e-01,6.80e-01,No,586,0.043 (0.051),3.93e-01,9.51e-01,No,-0.089 (0.122),4.64e-01,6.44e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_parsopercularis_thickavg,-0.092 (0.09),3.08e-01,9.97e-01,No,0.458 (0.256),7.62e-02,3.46e-01,No,133,-0.047 (0.045),2.90e-01,5.94e-01,No,0.006 (0.117),9.59e-01,9.59e-01,No,586,-0.021 (0.051),6.79e-01,9.51e-01,No,0.025 (0.122),8.36e-01,8.74e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_parsorbitalis_thickavg,-0.012 (0.091),8.98e-01,9.97e-01,No,0.15 (0.26),5.63e-01,7.51e-01,No,133,-0.032 (0.045),4.69e-01,6.76e-01,No,-0.089 (0.117),4.46e-01,5.83e-01,No,586,-0.007 (0.051),8.83e-01,9.69e-01,No,-0.2 (0.121),9.98e-02,2.95e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_parstriangularis_thickavg,-0.048 (0.089),5.87e-01,9.97e-01,No,0.682 (0.253),7.98e-03,1.36e-01,No,133,-0.021 (0.045),6.33e-01,7.69e-01,No,0.102 (0.117),3.85e-01,5.14e-01,No,586,-0.003 (0.051),9.60e-01,9.97e-01,No,0.169 (0.122),1.65e-01,4.15e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_pericalcarine_thickavg,-0.059 (0.091),5.17e-01,9.97e-01,No,0.208 (0.259),4.24e-01,6.01e-01,No,133,0.09 (0.045),4.48e-02,3.04e-01,No,-0.238 (0.116),4.16e-02,1.29e-01,No,586,0.01 (0.051),8.44e-01,9.67e-01,No,-0.067 (0.122),5.82e-01,7.20e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_postcentral_thickavg,-0.095 (0.09),2.93e-01,9.97e-01,No,0.305 (0.258),2.38e-01,4.94e-01,No,133,-0.085 (0.045),5.92e-02,3.13e-01,No,0.148 (0.117),2.05e-01,3.49e-01,No,586,0.047 (0.051),3.52e-01,9.51e-01,No,-0.094 (0.122),4.41e-01,6.44e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_posteriorcingulate_thickavg,-0.073 (0.087),4.04e-01,9.97e-01,No,-0.716 (0.25),4.82e-03,1.09e-01,No,133,-0.046 (0.045),3.00e-01,5.94e-01,No,-0.158 (0.117),1.75e-01,3.44e-01,No,586,-0.016 (0.05),7.50e-01,9.51e-01,No,-0.382 (0.12) *,1.57e-03,1.52e-02,Yes,446
cortical_thickness,CTQ_Neglect,male,L_precentral_thickavg,0.004 (0.09),9.62e-01,9.97e-01,No,0.347 (0.258),1.81e-01,4.61e-01,No,133,-0.062 (0.045),1.65e-01,5.10e-01,No,-0.155 (0.116),1.85e-01,3.44e-01,No,586,0.002 (0.051),9.70e-01,9.97e-01,No,-0.091 (0.122),4.57e-01,6.44e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_precuneus_thickavg,0.029 (0.091),7.52e-01,9.97e-01,No,-0.062 (0.26),8.13e-01,8.86e-01,No,133,0.065 (0.045),1.47e-01,4.99e-01,No,0.108 (0.117),3.55e-01,4.88e-01,No,586,0.054 (0.051),2.87e-01,9.51e-01,No,-0.242 (0.121),4.68e-02,1.77e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_rostralanteriorcingulate_thickavg,0.065 (0.088),4.63e-01,9.97e-01,No,-0.744 (0.252),3.69e-03,1.09e-01,No,133,-0.044 (0.045),3.24e-01,5.94e-01,No,-0.195 (0.116),9.42e-02,2.29e-01,No,586,-0.024 (0.051),6.36e-01,9.51e-01,No,-0.096 (0.122),4.30e-01,6.44e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_rostralmiddlefrontal_thickavg,-0.088 (0.09),3.30e-01,9.97e-01,No,-0.263 (0.257),3.08e-01,5.76e-01,No,133,0.053 (0.045),2.40e-01,5.72e-01,No,-0.035 (0.117),7.64e-01,8.11e-01,No,586,0.06 (0.051),2.40e-01,9.51e-01,No,0.0 (0.122),9.98e-01,9.98e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_superiorfrontal_thickavg,-0.09 (0.091),3.24e-01,9.97e-01,No,0.084 (0.259),7.45e-01,8.45e-01,No,133,0.018 (0.045),6.85e-01,7.90e-01,No,-0.21 (0.117),7.26e-02,1.83e-01,No,586,-0.059 (0.051),2.41e-01,9.51e-01,No,-0.117 (0.121),3.34e-01,5.82e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_superiorparietal_thickavg,-0.009 (0.091),9.19e-01,9.97e-01,No,0.135 (0.26),6.05e-01,7.91e-01,No,133,0.06 (0.045),1.81e-01,5.12e-01,No,0.152 (0.116),1.92e-01,3.44e-01,No,586,0.065 (0.051),2.04e-01,9.51e-01,No,-0.016 (0.122),8.93e-01,9.20e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_superiortemporal_thickavg,-0.018 (0.09),8.42e-01,9.97e-01,No,0.448 (0.257),8.32e-02,3.54e-01,No,133,-0.083 (0.045),6.44e-02,3.13e-01,No,0.171 (0.117),1.44e-01,3.06e-01,No,586,-0.005 (0.051),9.22e-01,9.93e-01,No,0.15 (0.122),2.17e-01,4.80e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_supramargil_thickavg,0.122 (0.09),1.76e-01,9.97e-01,No,0.157 (0.257),5.42e-01,7.37e-01,No,133,0.014 (0.045),7.50e-01,8.10e-01,No,-0.216 (0.117),6.43e-02,1.79e-01,No,586,0.016 (0.051),7.53e-01,9.51e-01,No,-0.093 (0.122),4.44e-01,6.44e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_frontalpole_thickavg,-0.021 (0.089),8.12e-01,9.97e-01,No,-0.605 (0.254),1.85e-02,2.10e-01,No,133,0.017 (0.045),7.11e-01,7.96e-01,No,-0.147 (0.117),2.08e-01,3.49e-01,No,586,-0.033 (0.051),5.13e-01,9.51e-01,No,-0.054 (0.122),6.57e-01,7.57e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_temporalpole_thickavg,-0.071 (0.091),4.35e-01,9.97e-01,No,0.088 (0.259),7.35e-01,8.45e-01,No,133,-0.102 (0.045),2.29e-02,2.22e-01,No,0.338 (0.116) *,3.77e-03,2.85e-02,Yes,586,-0.013 (0.051),7.95e-01,9.51e-01,No,0.088 (0.122),4.71e-01,6.44e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_transversetemporal_thickavg,0.043 (0.09),6.38e-01,9.97e-01,No,0.303 (0.258),2.42e-01,4.94e-01,No,133,-0.002 (0.045),9.64e-01,9.64e-01,No,0.162 (0.117),1.66e-01,3.42e-01,No,586,0.004 (0.051),9.35e-01,9.93e-01,No,0.071 (0.122),5.58e-01,7.02e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_insula_thickavg,0.178 (0.09),4.89e-02,9.97e-01,No,-0.211 (0.256),4.10e-01,5.97e-01,No,133,-0.028 (0.045),5.26e-01,7.01e-01,No,-0.251 (0.116),3.12e-02,1.06e-01,No,586,0.025 (0.05),6.13e-01,9.51e-01,No,-0.521 (0.119) *,1.53e-05,1.04e-03,Yes,446
cortical_thickness,CTQ_Neglect,male,R_bankssts_thickavg,-0.053 (0.09),5.61e-01,9.97e-01,No,-0.221 (0.258),3.95e-01,5.97e-01,No,133,-0.057 (0.045),2.00e-01,5.24e-01,No,-0.112 (0.117),3.39e-01,4.81e-01,No,586,-0.031 (0.051),5.44e-01,9.51e-01,No,-0.135 (0.122),2.66e-01,5.02e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_caudalanteriorcingulate_thickavg,0.064 (0.09),4.78e-01,9.97e-01,No,-0.416 (0.257),1.08e-01,4.10e-01,No,133,-0.007 (0.045),8.73e-01,8.86e-01,No,-0.06 (0.117),6.08e-01,6.80e-01,No,586,-0.0 (0.051),9.96e-01,9.97e-01,No,-0.029 (0.122),8.12e-01,8.68e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_caudalmiddlefrontal_thickavg,-0.013 (0.09),8.84e-01,9.97e-01,No,0.359 (0.258),1.66e-01,4.61e-01,No,133,0.048 (0.045),2.86e-01,5.94e-01,No,-0.08 (0.117),4.92e-01,6.01e-01,No,586,-0.014 (0.05),7.74e-01,9.51e-01,No,-0.34 (0.121) *,5.07e-03,3.45e-02,Yes,446
cortical_thickness,CTQ_Neglect,male,R_cuneus_thickavg,-0.005 (0.091),9.60e-01,9.97e-01,No,-0.039 (0.26),8.80e-01,9.07e-01,No,133,0.121 (0.045),6.91e-03,1.18e-01,No,-0.29 (0.116),1.29e-02,6.26e-02,No,586,0.063 (0.051),2.13e-01,9.51e-01,No,-0.056 (0.122),6.43e-01,7.57e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_entorhil_thickavg,0.043 (0.09),6.29e-01,9.97e-01,No,-0.515 (0.256),4.65e-02,2.82e-01,No,133,-0.117 (0.045),8.75e-03,1.19e-01,No,0.068 (0.116),5.59e-01,6.44e-01,No,586,-0.05 (0.051),3.22e-01,9.51e-01,No,-0.028 (0.122),8.17e-01,8.68e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_fusiform_thickavg,-0.001 (0.091),9.93e-01,9.97e-01,No,0.12 (0.26),6.44e-01,8.08e-01,No,133,-0.008 (0.045),8.53e-01,8.79e-01,No,0.215 (0.117),6.60e-02,1.79e-01,No,586,-0.029 (0.05),5.63e-01,9.51e-01,No,0.454 (0.12) *,1.76e-04,5.11e-03,Yes,446
cortical_thickness,CTQ_Neglect,male,R_inferiorparietal_thickavg,0.043 (0.09),6.32e-01,9.97e-01,No,-0.459 (0.257),7.61e-02,3.46e-01,No,133,0.097 (0.045),2.97e-02,2.46e-01,No,-0.348 (0.116) *,2.87e-03,2.44e-02,Yes,586,-0.071 (0.051),1.63e-01,9.51e-01,No,0.142 (0.122),2.43e-01,4.80e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_inferiortemporal_thickavg,0.041 (0.091),6.51e-01,9.97e-01,No,0.121 (0.259),6.41e-01,8.08e-01,No,133,-0.039 (0.045),3.87e-01,6.39e-01,No,0.087 (0.117),4.55e-01,5.84e-01,No,586,-0.049 (0.05),3.27e-01,9.51e-01,No,0.35 (0.121) *,3.97e-03,3.00e-02,Yes,446
cortical_thickness,CTQ_Neglect,male,R_isthmuscingulate_thickavg,-0.024 (0.089),7.89e-01,9.97e-01,No,-0.541 (0.255),3.57e-02,2.63e-01,No,133,-0.045 (0.044),3.15e-01,5.94e-01,No,-0.352 (0.116) *,2.43e-03,2.36e-02,Yes,586,0.099 (0.05),5.12e-02,9.51e-01,No,-0.277 (0.121),2.25e-02,1.02e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_lateraloccipital_thickavg,0.036 (0.09),6.92e-01,9.97e-01,No,-0.337 (0.258),1.94e-01,4.61e-01,No,133,-0.023 (0.045),6.13e-01,7.58e-01,No,0.023 (0.117),8.42e-01,8.81e-01,No,586,-0.016 (0.05),7.48e-01,9.51e-01,No,0.33 (0.121) *,6.62e-03,4.09e-02,Yes,446
cortical_thickness,CTQ_Neglect,male,R_lateralorbitofrontal_thickavg,0.054 (0.091),5.56e-01,9.97e-01,No,-0.26 (0.259),3.17e-01,5.76e-01,No,133,0.029 (0.044),5.09e-01,6.98e-01,No,0.325 (0.116) *,5.26e-03,3.58e-02,Yes,586,0.024 (0.051),6.29e-01,9.51e-01,No,-0.245 (0.121),4.39e-02,1.76e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_lingual_thickavg,-0.206 (0.089),2.25e-02,9.97e-01,No,0.246 (0.255),3.35e-01,5.76e-01,No,133,0.121 (0.045),6.61e-03,1.18e-01,No,-0.26 (0.116),2.54e-02,9.58e-02,No,586,0.082 (0.05),1.02e-01,9.51e-01,No,-0.437 (0.12) *,3.01e-04,5.11e-03,Yes,446
cortical_thickness,CTQ_Neglect,male,R_medialorbitofrontal_thickavg,-0.02 (0.09),8.27e-01,9.97e-01,No,-0.365 (0.258),1.59e-01,4.61e-01,No,133,0.057 (0.044),1.91e-01,5.21e-01,No,0.487 (0.114) *,2.39e-05,1.62e-03,Yes,586,-0.017 (0.05),7.39e-01,9.51e-01,No,0.363 (0.121) *,2.79e-03,2.37e-02,Yes,446
cortical_thickness,CTQ_Neglect,male,R_middletemporal_thickavg,0.028 (0.09),7.54e-01,9.97e-01,No,0.355 (0.258),1.70e-01,4.61e-01,No,133,-0.147 (0.044),9.70e-04,6.60e-02,No,-0.152 (0.115),1.88e-01,3.44e-01,No,586,-0.058 (0.051),2.56e-01,9.51e-01,No,0.03 (0.122),8.06e-01,8.68e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_parahippocampal_thickavg,-0.002 (0.09),9.79e-01,9.97e-01,No,-0.341 (0.258),1.89e-01,4.61e-01,No,133,0.039 (0.045),3.84e-01,6.39e-01,No,0.051 (0.117),6.61e-01,7.14e-01,No,586,0.037 (0.051),4.62e-01,9.51e-01,No,-0.133 (0.122),2.73e-01,5.02e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_paracentral_thickavg,-0.035 (0.091),7.01e-01,9.97e-01,No,0.105 (0.26),6.87e-01,8.34e-01,No,133,-0.011 (0.045),8.02e-01,8.39e-01,No,-0.076 (0.117),5.18e-01,6.18e-01,No,586,0.05 (0.051),3.26e-01,9.51e-01,No,-0.148 (0.122),2.26e-01,4.80e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_parsopercularis_thickavg,-0.158 (0.09),8.03e-02,9.97e-01,No,0.246 (0.257),3.39e-01,5.76e-01,No,133,-0.032 (0.045),4.77e-01,6.76e-01,No,-0.136 (0.117),2.44e-01,3.95e-01,No,586,-0.06 (0.051),2.36e-01,9.51e-01,No,0.111 (0.122),3.61e-01,5.99e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_parsorbitalis_thickavg,0.044 (0.091),6.30e-01,9.97e-01,No,-0.003 (0.26),9.91e-01,9.91e-01,No,133,0.052 (0.045),2.44e-01,5.72e-01,No,0.052 (0.117),6.54e-01,7.14e-01,No,586,-0.051 (0.051),3.12e-01,9.51e-01,No,-0.146 (0.121),2.28e-01,4.80e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_parstriangularis_thickavg,-0.016 (0.089),8.59e-01,9.97e-01,No,0.534 (0.256),3.87e-02,2.63e-01,No,133,0.037 (0.045),4.13e-01,6.39e-01,No,0.211 (0.116),7.02e-02,1.83e-01,No,586,0.021 (0.051),6.81e-01,9.51e-01,No,-0.034 (0.122),7.79e-01,8.68e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_pericalcarine_thickavg,-0.071 (0.091),4.34e-01,9.97e-01,No,0.055 (0.259),8.34e-01,8.86e-01,No,133,0.068 (0.045),1.30e-01,4.64e-01,No,-0.357 (0.116) *,2.22e-03,2.36e-02,Yes,586,0.016 (0.051),7.50e-01,9.51e-01,No,-0.16 (0.122),1.90e-01,4.62e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_postcentral_thickavg,-0.073 (0.091),4.21e-01,9.97e-01,No,-0.012 (0.259),9.64e-01,9.78e-01,No,133,-0.016 (0.045),7.21e-01,7.96e-01,No,-0.115 (0.117),3.25e-01,4.71e-01,No,586,0.054 (0.051),2.89e-01,9.51e-01,No,-0.123 (0.122),3.13e-01,5.60e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_posteriorcingulate_thickavg,-0.014 (0.089),8.73e-01,9.97e-01,No,-0.564 (0.255),2.85e-02,2.63e-01,No,133,-0.033 (0.045),4.66e-01,6.76e-01,No,-0.08 (0.117),4.95e-01,6.01e-01,No,586,-0.061 (0.051),2.32e-01,9.51e-01,No,-0.086 (0.121),4.81e-01,6.44e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_precentral_thickavg,-0.005 (0.09),9.55e-01,9.97e-01,No,0.379 (0.258),1.43e-01,4.61e-01,No,133,-0.063 (0.045),1.63e-01,5.10e-01,No,-0.08 (0.117),4.91e-01,6.01e-01,No,586,-0.009 (0.051),8.59e-01,9.67e-01,No,-0.096 (0.122),4.32e-01,6.44e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_precuneus_thickavg,0.043 (0.091),6.40e-01,9.97e-01,No,-0.222 (0.259),3.94e-01,5.97e-01,No,133,0.095 (0.045),3.25e-02,2.46e-01,No,0.154 (0.116),1.86e-01,3.44e-01,No,586,0.019 (0.051),7.02e-01,9.51e-01,No,0.149 (0.122),2.21e-01,4.80e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_rostralanteriorcingulate_thickavg,0.079 (0.09),3.83e-01,9.97e-01,No,-0.318 (0.258),2.20e-01,4.82e-01,No,133,-0.042 (0.045),3.54e-01,6.17e-01,No,0.019 (0.117),8.68e-01,8.94e-01,No,586,-0.085 (0.051),9.26e-02,9.51e-01,No,0.055 (0.121),6.52e-01,7.57e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_rostralmiddlefrontal_thickavg,-0.076 (0.091),4.03e-01,9.97e-01,No,0.224 (0.259),3.88e-01,5.97e-01,No,133,0.026 (0.045),5.63e-01,7.09e-01,No,0.253 (0.116),2.99e-02,1.06e-01,No,586,-0.025 (0.051),6.25e-01,9.51e-01,No,0.001 (0.122),9.93e-01,9.98e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_superiorfrontal_thickavg,-0.009 (0.09),9.20e-01,9.97e-01,No,0.402 (0.257),1.21e-01,4.32e-01,No,133,-0.012 (0.045),7.92e-01,8.39e-01,No,0.069 (0.117),5.53e-01,6.44e-01,No,586,-0.069 (0.051),1.76e-01,9.51e-01,No,-0.142 (0.121),2.43e-01,4.80e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_superiorparietal_thickavg,-0.003 (0.091),9.71e-01,9.97e-01,No,0.08 (0.26),7.60e-01,8.47e-01,No,133,0.077 (0.045),8.63e-02,3.45e-01,No,0.133 (0.116),2.52e-01,3.98e-01,No,586,0.041 (0.051),4.14e-01,9.51e-01,No,0.178 (0.121),1.44e-01,4.03e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_superiortemporal_thickavg,0.079 (0.09),3.81e-01,9.97e-01,No,0.23 (0.258),3.74e-01,5.97e-01,No,133,-0.061 (0.045),1.76e-01,5.12e-01,No,-0.107 (0.117),3.59e-01,4.88e-01,No,586,-0.03 (0.051),5.52e-01,9.51e-01,No,-0.056 (0.122),6.49e-01,7.57e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_supramargil_thickavg,0.026 (0.09),7.72e-01,9.97e-01,No,-0.326 (0.258),2.10e-01,4.75e-01,No,133,-0.052 (0.044),2.37e-01,5.72e-01,No,-0.386 (0.115) *,8.53e-04,1.93e-02,Yes,586,0.044 (0.05),3.84e-01,9.51e-01,No,-0.322 (0.121) *,8.11e-03,4.24e-02,Yes,446
cortical_thickness,CTQ_Neglect,male,R_frontalpole_thickavg,-0.021 (0.089),8.12e-01,9.97e-01,No,-0.533 (0.255),3.86e-02,2.63e-01,No,133,-0.037 (0.045),4.12e-01,6.39e-01,No,0.186 (0.117),1.12e-01,2.62e-01,No,586,0.037 (0.051),4.61e-01,9.51e-01,No,-0.174 (0.122),1.54e-01,4.03e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_temporalpole_thickavg,-0.03 (0.091),7.44e-01,9.97e-01,No,-0.213 (0.259),4.13e-01,5.97e-01,No,133,-0.125 (0.045),5.14e-03,1.18e-01,No,0.216 (0.116),6.41e-02,1.79e-01,No,586,-0.018 (0.051),7.19e-01,9.51e-01,No,0.082 (0.122),5.01e-01,6.55e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_transversetemporal_thickavg,-0.0 (0.088),9.97e-01,9.97e-01,No,0.733 (0.251),4.14e-03,1.09e-01,No,133,0.035 (0.044),4.30e-01,6.50e-01,No,0.31 (0.116) *,7.75e-03,4.39e-02,Yes,586,0.054 (0.051),2.87e-01,9.51e-01,No,0.141 (0.121),2.47e-01,4.80e-01,No,446
cortical_thickness,CTQ_Neglect,male,R_insula_thickavg,0.122 (0.09),1.80e-01,9.97e-01,No,-0.226 (0.258),3.82e-01,5.97e-01,No,133,-0.029 (0.045),5.13e-01,6.98e-01,No,-0.012 (0.117),9.19e-01,9.33e-01,No,586,-0.008 (0.051),8.68e-01,9.67e-01,No,-0.174 (0.122),1.53e-01,4.03e-01,No,446
subcortical_volume,CTQ_Abuse,female,Lthal,-0.02 (0.102),8.44e-01,9.23e-01,No,-0.0 (0.301),9.99e-01,9.99e-01,No,136,-0.047 (0.044),2.88e-01,4.03e-01,No,0.015 (0.123),9.04e-01,9.04e-01,No,919,0.039 (0.053),4.62e-01,8.10e-01,No,-0.112 (0.131),3.93e-01,5.00e-01,No,611
subcortical_volume,CTQ_Abuse,female,Rthal,0.15 (0.1),1.36e-01,5.54e-01,No,0.207 (0.296),4.84e-01,9.30e-01,No,136,0.033 (0.044),4.52e-01,5.54e-01,No,0.375 (0.121) *,2.04e-03,7.14e-03,Yes,919,0.097 (0.052),6.13e-02,6.12e-01,No,0.374 (0.127) *,3.43e-03,1.20e-02,Yes,611
subcortical_volume,CTQ_Abuse,female,Lcaud,-0.138 (0.101),1.76e-01,5.54e-01,No,0.02 (0.299),9.46e-01,9.99e-01,No,136,-0.032 (0.044),4.75e-01,5.54e-01,No,-0.121 (0.123),3.23e-01,4.11e-01,No,919,-0.029 (0.053),5.79e-01,8.10e-01,No,-0.304 (0.129),1.88e-02,5.27e-02,No,611
subcortical_volume,CTQ_Abuse,female,Rcaud,-0.131 (0.101),1.98e-01,5.54e-01,No,-0.052 (0.298),8.61e-01,9.99e-01,No,136,-0.048 (0.044),2.77e-01,4.03e-01,No,0.016 (0.123),8.93e-01,9.04e-01,No,919,-0.025 (0.053),6.42e-01,8.17e-01,No,-0.137 (0.13),2.94e-01,4.12e-01,No,611
subcortical_volume,CTQ_Abuse,female,Lput,-0.024 (0.102),8.13e-01,9.23e-01,No,-0.104 (0.301),7.31e-01,9.30e-01,No,136,-0.138 (0.044) *,1.71e-03,1.19e-02,Yes,-0.075 (0.121),5.38e-01,6.28e-01,No,919,-0.063 (0.051),2.20e-01,7.62e-01,No,-0.603 (0.125) *,1.81e-06,1.69e-05,Yes,611
subcortical_volume,CTQ_Abuse,female,Rput,0.013 (0.102),8.99e-01,9.23e-01,No,-0.122 (0.301),6.87e-01,9.30e-01,No,136,-0.149 (0.044) *,7.60e-04,1.06e-02,Yes,0.178 (0.122),1.46e-01,2.75e-01,No,919,-0.034 (0.053),5.18e-01,8.10e-01,No,-0.196 (0.13),1.31e-01,3.06e-01,No,611
