t_names,CTQ_Term,Sex,Region,Effect_Size_Main_Ped,P_Main_Ped,Q_Main_Ped,Significant_Main_Ped,Effect_Size_Cov_Ped,P_Cov_Ped,Q_Cov_Ped,Significant_Cov_Ped,Sample_Size_Ped,Effect_Size_Main_YA,P_Main_YA,Q_Main_YA,Significant_Main_YA,Effect_Size_Cov_YA,P_Cov_YA,Q_Cov_YA,Significant_Cov_YA,Sample_Size_YA,Effect_Size_Main_OA,P_Main_OA,Q_Main_OA,Significant_Main_OA,Effect_Size_Cov_OA,P_Cov_OA,Q_Cov_OA,Significant_Cov_OA,Sample_Size_OA
cortical_thickness,CTQ_Neglect,female,R_insula_thickavg,0.063 (0.079),4.30e-01,9.23e-01,No,0.274 (0.171),1.11e-01,1.56e-01,No,171,-0.054 (0.035),1.22e-01,3.30e-01,No,0.237 (0.081) *,3.52e-03,9.97e-03,Yes,1020,-0.011 (0.04),7.82e-01,9.32e-01,No,0.326 (0.083) *,9.83e-05,6.08e-04,Yes,736
cortical_thickness,CTQ_Neglect,male,L_bankssts_thickavg,-0.047 (0.09),6.06e-01,8.74e-01,No,-0.298 (0.232),2.01e-01,3.19e-01,No,140,-0.076 (0.043),7.64e-02,3.66e-01,No,-0.009 (0.1),9.24e-01,9.52e-01,No,636,-0.08 (0.048),9.91e-02,9.16e-01,No,0.236 (0.107),2.82e-02,1.06e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_caudalanteriorcingulate_thickavg,0.053 (0.087),5.40e-01,8.74e-01,No,0.721 (0.224) *,1.58e-03,1.02e-02,Yes,140,0.115 (0.042),6.77e-03,2.30e-01,No,0.237 (0.098),1.63e-02,6.14e-02,No,636,-0.009 (0.048),8.45e-01,9.73e-01,No,0.43 (0.106) *,5.78e-05,1.96e-03,Yes,483
cortical_thickness,CTQ_Neglect,male,L_caudalmiddlefrontal_thickavg,0.042 (0.091),6.47e-01,8.74e-01,No,-0.056 (0.234),8.10e-01,8.61e-01,No,140,0.053 (0.043),2.18e-01,5.32e-01,No,-0.133 (0.1),1.85e-01,3.52e-01,No,636,-0.029 (0.049),5.57e-01,9.73e-01,No,-0.012 (0.108),9.12e-01,9.69e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_cuneus_thickavg,-0.07 (0.09),4.36e-01,8.74e-01,No,0.431 (0.232),6.48e-02,1.59e-01,No,140,0.025 (0.043),5.61e-01,8.06e-01,No,-0.131 (0.1),1.91e-01,3.52e-01,No,636,0.024 (0.049),6.15e-01,9.73e-01,No,0.048 (0.108),6.57e-01,7.98e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_entorhil_thickavg,0.1 (0.088),2.58e-01,7.62e-01,No,0.566 (0.226),1.34e-02,5.35e-02,No,140,-0.071 (0.043),9.95e-02,3.66e-01,No,0.131 (0.1),1.91e-01,3.52e-01,No,636,-0.021 (0.048),6.69e-01,9.73e-01,No,0.26 (0.107),1.57e-02,8.19e-02,No,483
cortical_thickness,CTQ_Neglect,male,L_fusiform_thickavg,0.14 (0.09),1.24e-01,7.44e-01,No,-0.024 (0.232),9.18e-01,9.33e-01,No,140,-0.035 (0.043),4.20e-01,7.14e-01,No,0.193 (0.1),5.40e-02,1.41e-01,No,636,0.067 (0.048),1.71e-01,9.16e-01,No,0.031 (0.108),7.74e-01,8.80e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_inferiorparietal_thickavg,0.123 (0.09),1.76e-01,7.44e-01,No,-0.256 (0.233),2.73e-01,3.78e-01,No,140,-0.0 (0.043),9.96e-01,9.96e-01,No,-0.201 (0.1),4.41e-02,1.25e-01,No,636,0.011 (0.049),8.22e-01,9.73e-01,No,0.004 (0.108),9.71e-01,9.91e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_inferiortemporal_thickavg,0.069 (0.09),4.49e-01,8.74e-01,No,0.271 (0.232),2.45e-01,3.64e-01,No,140,-0.048 (0.043),2.64e-01,5.61e-01,No,0.243 (0.1),1.48e-02,5.92e-02,No,636,0.043 (0.048),3.80e-01,9.73e-01,No,0.086 (0.108),4.23e-01,5.87e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_isthmuscingulate_thickavg,0.061 (0.09),4.98e-01,8.74e-01,No,0.247 (0.233),2.89e-01,3.94e-01,No,140,0.006 (0.043),8.88e-01,9.61e-01,No,0.199 (0.1),4.60e-02,1.25e-01,No,636,0.048 (0.048),3.20e-01,9.73e-01,No,0.121 (0.107),2.59e-01,4.10e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_lateraloccipital_thickavg,0.121 (0.09),1.84e-01,7.44e-01,No,0.067 (0.233),7.72e-01,8.33e-01,No,140,0.025 (0.043),5.59e-01,8.06e-01,No,0.228 (0.099),2.22e-02,7.22e-02,No,636,-0.009 (0.049),8.58e-01,9.73e-01,No,0.142 (0.108),1.88e-01,3.36e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_lateralorbitofrontal_thickavg,-0.144 (0.086),9.63e-02,7.44e-01,No,0.898 (0.222) *,8.45e-05,1.91e-03,Yes,140,0.034 (0.043),4.30e-01,7.14e-01,No,-0.101 (0.1),3.15e-01,5.16e-01,No,636,0.001 (0.048),9.80e-01,9.92e-01,No,0.221 (0.107),3.96e-02,1.28e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_lingual_thickavg,-0.115 (0.09),2.03e-01,7.44e-01,No,0.493 (0.23),3.41e-02,1.22e-01,No,140,0.014 (0.043),7.40e-01,8.89e-01,No,0.07 (0.1),4.86e-01,5.99e-01,No,636,0.015 (0.049),7.56e-01,9.73e-01,No,-0.09 (0.108),4.04e-01,5.72e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_medialorbitofrontal_thickavg,0.04 (0.084),6.38e-01,8.74e-01,No,0.964 (0.216) *,1.67e-05,5.68e-04,Yes,140,0.014 (0.043),7.47e-01,8.89e-01,No,-0.173 (0.1),8.34e-02,1.96e-01,No,636,0.009 (0.048),8.58e-01,9.73e-01,No,-0.164 (0.108),1.28e-01,2.48e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_middletemporal_thickavg,0.044 (0.091),6.29e-01,8.74e-01,No,-0.024 (0.234),9.19e-01,9.33e-01,No,140,-0.1 (0.043),1.96e-02,3.58e-01,No,0.273 (0.099) *,6.10e-03,3.19e-02,Yes,636,0.012 (0.048),7.99e-01,9.73e-01,No,0.176 (0.107),1.01e-01,2.09e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_parahippocampal_thickavg,0.029 (0.091),7.53e-01,8.99e-01,No,-0.189 (0.234),4.21e-01,5.03e-01,No,140,0.077 (0.043),7.38e-02,3.66e-01,No,0.047 (0.1),6.36e-01,7.32e-01,No,636,-0.093 (0.048),5.53e-02,9.16e-01,No,0.289 (0.107),7.19e-03,6.11e-02,No,483
cortical_thickness,CTQ_Neglect,male,L_paracentral_thickavg,-0.038 (0.09),6.74e-01,8.74e-01,No,-0.406 (0.231),8.09e-02,1.83e-01,No,140,-0.01 (0.043),8.19e-01,9.28e-01,No,-0.093 (0.1),3.55e-01,5.16e-01,No,636,0.016 (0.048),7.35e-01,9.73e-01,No,-0.168 (0.108),1.18e-01,2.37e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_parsopercularis_thickavg,-0.029 (0.083),7.23e-01,8.94e-01,No,-1.032 (0.214) *,3.57e-06,2.43e-04,Yes,140,-0.016 (0.043),7.12e-01,8.89e-01,No,-0.046 (0.1),6.46e-01,7.32e-01,No,636,-0.021 (0.048),6.58e-01,9.73e-01,No,-0.261 (0.107),1.50e-02,8.19e-02,No,483
cortical_thickness,CTQ_Neglect,male,L_parsorbitalis_thickavg,-0.125 (0.09),1.66e-01,7.44e-01,No,0.458 (0.231),4.93e-02,1.34e-01,No,140,0.023 (0.043),5.92e-01,8.06e-01,No,-0.081 (0.1),4.21e-01,5.50e-01,No,636,-0.009 (0.049),8.46e-01,9.73e-01,No,0.032 (0.108),7.67e-01,8.80e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_parstriangularis_thickavg,-0.007 (0.091),9.37e-01,9.75e-01,No,0.075 (0.234),7.51e-01,8.25e-01,No,140,0.042 (0.043),3.26e-01,6.16e-01,No,-0.099 (0.1),3.24e-01,5.16e-01,No,636,0.005 (0.048),9.11e-01,9.73e-01,No,-0.162 (0.108),1.33e-01,2.51e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_pericalcarine_thickavg,-0.141 (0.09),1.18e-01,7.44e-01,No,0.477 (0.23),4.03e-02,1.25e-01,No,140,0.053 (0.043),2.10e-01,5.32e-01,No,-0.328 (0.099) *,1.01e-03,1.15e-02,Yes,636,0.016 (0.048),7.48e-01,9.73e-01,No,-0.177 (0.108),1.00e-01,2.09e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_postcentral_thickavg,-0.173 (0.089),5.37e-02,7.30e-01,No,-0.258 (0.228),2.61e-01,3.69e-01,No,140,-0.051 (0.043),2.34e-01,5.32e-01,No,-0.118 (0.1),2.37e-01,4.24e-01,No,636,-0.009 (0.049),8.53e-01,9.73e-01,No,-0.058 (0.108),5.90e-01,7.55e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_posteriorcingulate_thickavg,-0.012 (0.09),8.96e-01,9.52e-01,No,0.46 (0.231),4.83e-02,1.34e-01,No,140,0.002 (0.043),9.71e-01,9.86e-01,No,0.308 (0.099) *,1.97e-03,1.24e-02,Yes,636,-0.026 (0.049),5.93e-01,9.73e-01,No,0.122 (0.108),2.59e-01,4.10e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_precentral_thickavg,0.002 (0.09),9.83e-01,9.83e-01,No,-0.495 (0.23),3.32e-02,1.22e-01,No,140,-0.072 (0.043),9.16e-02,3.66e-01,No,0.031 (0.1),7.60e-01,8.33e-01,No,636,-0.035 (0.049),4.74e-01,9.73e-01,No,0.001 (0.108),9.91e-01,9.91e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_precuneus_thickavg,0.05 (0.091),5.86e-01,8.74e-01,No,-0.191 (0.234),4.15e-01,5.03e-01,No,140,0.073 (0.043),8.80e-02,3.66e-01,No,-0.231 (0.1),2.06e-02,7.22e-02,No,636,-0.047 (0.049),3.36e-01,9.73e-01,No,0.01 (0.108),9.29e-01,9.72e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_rostralanteriorcingulate_thickavg,0.112 (0.085),1.88e-01,7.44e-01,No,0.812 (0.218) *,2.84e-04,4.82e-03,Yes,140,-0.006 (0.043),8.92e-01,9.61e-01,No,0.321 (0.099) *,1.25e-03,1.22e-02,Yes,636,-0.017 (0.048),7.20e-01,9.73e-01,No,0.204 (0.107),5.81e-02,1.46e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_rostralmiddlefrontal_thickavg,-0.078 (0.091),3.90e-01,8.74e-01,No,0.223 (0.234),3.42e-01,4.31e-01,No,140,0.085 (0.043),4.62e-02,3.66e-01,No,-0.264 (0.099) *,8.04e-03,3.64e-02,Yes,636,-0.021 (0.049),6.61e-01,9.73e-01,No,-0.063 (0.108),5.61e-01,7.33e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_superiorfrontal_thickavg,-0.091 (0.091),3.18e-01,8.65e-01,No,0.241 (0.233),3.04e-01,4.05e-01,No,140,0.098 (0.043),2.28e-02,3.58e-01,No,-0.067 (0.1),5.02e-01,5.99e-01,No,636,-0.062 (0.048),1.99e-01,9.16e-01,No,-0.031 (0.108),7.76e-01,8.80e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_superiorparietal_thickavg,0.014 (0.091),8.82e-01,9.52e-01,No,-0.197 (0.234),4.01e-01,4.96e-01,No,140,0.074 (0.043),8.38e-02,3.66e-01,No,-0.339 (0.099) *,6.64e-04,9.03e-03,Yes,636,0.001 (0.048),9.81e-01,9.92e-01,No,-0.181 (0.107),9.33e-02,2.05e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_superiortemporal_thickavg,0.081 (0.09),3.69e-01,8.74e-01,No,-0.401 (0.232),8.60e-02,1.83e-01,No,140,-0.049 (0.043),2.53e-01,5.55e-01,No,0.19 (0.1),5.71e-02,1.44e-01,No,636,0.07 (0.048),1.49e-01,9.16e-01,No,0.206 (0.107),5.40e-02,1.46e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_supramargil_thickavg,0.149 (0.089),9.69e-02,7.44e-01,No,-0.586 (0.229),1.14e-02,5.17e-02,No,140,0.043 (0.043),3.15e-01,6.13e-01,No,-0.072 (0.1),4.71e-01,5.99e-01,No,636,0.04 (0.048),4.03e-01,9.73e-01,No,0.187 (0.107),8.21e-02,1.92e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_frontalpole_thickavg,0.049 (0.087),5.74e-01,8.74e-01,No,0.687 (0.225) *,2.68e-03,1.48e-02,Yes,140,0.004 (0.043),9.32e-01,9.61e-01,No,0.068 (0.1),5.00e-01,5.99e-01,No,636,-0.06 (0.048),2.15e-01,9.16e-01,No,0.134 (0.108),2.13e-01,3.60e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_temporalpole_thickavg,-0.062 (0.09),4.96e-01,8.74e-01,No,0.401 (0.232),8.61e-02,1.83e-01,No,140,-0.07 (0.043),1.04e-01,3.66e-01,No,0.159 (0.1),1.11e-01,2.43e-01,No,636,0.063 (0.048),1.89e-01,9.16e-01,No,0.225 (0.107),3.58e-02,1.28e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_transversetemporal_thickavg,0.157 (0.09),8.34e-02,7.44e-01,No,-0.005 (0.232),9.84e-01,9.84e-01,No,140,0.013 (0.043),7.58e-01,8.89e-01,No,-0.088 (0.1),3.77e-01,5.16e-01,No,636,0.08 (0.048),1.00e-01,9.16e-01,No,-0.237 (0.107),2.72e-02,1.06e-01,No,483
cortical_thickness,CTQ_Neglect,male,L_insula_thickavg,0.113 (0.089),2.08e-01,7.44e-01,No,0.381 (0.229),9.86e-02,1.95e-01,No,140,-0.069 (0.043),1.08e-01,3.66e-01,No,0.269 (0.099) *,7.03e-03,3.41e-02,Yes,636,0.028 (0.048),5.60e-01,9.73e-01,No,0.29 (0.107),6.83e-03,6.11e-02,No,483
cortical_thickness,CTQ_Neglect,male,R_bankssts_thickavg,0.019 (0.09),8.30e-01,9.11e-01,No,0.379 (0.232),1.04e-01,1.96e-01,No,140,-0.077 (0.043),7.39e-02,3.66e-01,No,0.084 (0.1),4.01e-01,5.34e-01,No,636,-0.05 (0.049),3.01e-01,9.73e-01,No,-0.032 (0.108),7.63e-01,8.80e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_caudalanteriorcingulate_thickavg,0.061 (0.088),4.88e-01,8.74e-01,No,0.569 (0.227),1.34e-02,5.35e-02,No,140,0.045 (0.043),2.95e-01,5.90e-01,No,-0.096 (0.1),3.37e-01,5.16e-01,No,636,0.043 (0.048),3.75e-01,9.73e-01,No,0.237 (0.107),2.73e-02,1.06e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_caudalmiddlefrontal_thickavg,-0.006 (0.091),9.47e-01,9.75e-01,No,-0.307 (0.233),1.90e-01,3.07e-01,No,140,0.023 (0.043),5.93e-01,8.06e-01,No,-0.256 (0.099) *,1.02e-02,4.36e-02,Yes,636,-0.066 (0.048),1.77e-01,9.16e-01,No,-0.018 (0.108),8.68e-01,9.37e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_cuneus_thickavg,-0.196 (0.087),2.65e-02,6.03e-01,No,0.735 (0.225) *,1.37e-03,1.02e-02,Yes,140,0.053 (0.043),2.19e-01,5.32e-01,No,-0.092 (0.1),3.56e-01,5.16e-01,No,636,0.075 (0.048),1.22e-01,9.16e-01,No,-0.101 (0.108),3.47e-01,5.02e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_entorhil_thickavg,0.052 (0.09),5.60e-01,8.74e-01,No,0.383 (0.231),9.94e-02,1.95e-01,No,140,-0.078 (0.043),6.95e-02,3.66e-01,No,0.143 (0.1),1.52e-01,3.22e-01,No,636,-0.063 (0.048),1.94e-01,9.16e-01,No,0.333 (0.107) *,1.91e-03,2.59e-02,Yes,483
cortical_thickness,CTQ_Neglect,male,R_fusiform_thickavg,0.043 (0.09),6.35e-01,8.74e-01,No,0.433 (0.23),6.21e-02,1.59e-01,No,140,-0.037 (0.043),3.83e-01,6.86e-01,No,0.11 (0.1),2.70e-01,4.70e-01,No,636,0.032 (0.049),5.07e-01,9.73e-01,No,0.026 (0.108),8.10e-01,8.88e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_inferiorparietal_thickavg,0.106 (0.09),2.43e-01,7.52e-01,No,0.166 (0.232),4.77e-01,5.59e-01,No,140,0.068 (0.043),1.13e-01,3.66e-01,No,0.006 (0.1),9.52e-01,9.52e-01,No,636,-0.04 (0.049),4.05e-01,9.73e-01,No,0.072 (0.108),5.02e-01,6.83e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_inferiortemporal_thickavg,-0.067 (0.091),4.61e-01,8.74e-01,No,0.226 (0.234),3.34e-01,4.29e-01,No,140,-0.056 (0.043),1.87e-01,5.29e-01,No,0.318 (0.099) *,1.43e-03,1.22e-02,Yes,636,0.005 (0.048),9.10e-01,9.73e-01,No,0.206 (0.107),5.58e-02,1.46e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_isthmuscingulate_thickavg,0.03 (0.089),7.41e-01,8.99e-01,No,0.487 (0.23),3.57e-02,1.22e-01,No,140,0.014 (0.043),7.41e-01,8.89e-01,No,0.025 (0.1),8.06e-01,8.70e-01,No,636,0.031 (0.048),5.29e-01,9.73e-01,No,0.119 (0.108),2.68e-01,4.14e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_lateraloccipital_thickavg,0.039 (0.087),6.51e-01,8.74e-01,No,0.738 (0.224) *,1.22e-03,1.02e-02,Yes,140,-0.011 (0.043),7.92e-01,9.13e-01,No,0.228 (0.1),2.23e-02,7.22e-02,No,636,0.02 (0.048),6.85e-01,9.73e-01,No,0.272 (0.107),1.13e-02,8.19e-02,No,483
cortical_thickness,CTQ_Neglect,male,R_lateralorbitofrontal_thickavg,-0.066 (0.091),4.70e-01,8.74e-01,No,0.27 (0.233),2.49e-01,3.64e-01,No,140,-0.031 (0.043),4.69e-01,7.42e-01,No,-0.088 (0.1),3.79e-01,5.16e-01,No,636,0.016 (0.048),7.36e-01,9.73e-01,No,0.214 (0.107),4.64e-02,1.37e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_lingual_thickavg,-0.19 (0.089),3.55e-02,6.03e-01,No,0.426 (0.23),6.57e-02,1.59e-01,No,140,0.051 (0.043),2.35e-01,5.32e-01,No,-0.088 (0.1),3.79e-01,5.16e-01,No,636,0.096 (0.048),4.88e-02,9.16e-01,No,-0.064 (0.107),5.54e-01,7.33e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_medialorbitofrontal_thickavg,-0.095 (0.088),2.83e-01,8.03e-01,No,0.745 (0.226) *,1.24e-03,1.02e-02,Yes,140,0.058 (0.042),1.71e-01,5.07e-01,No,-0.366 (0.099) *,2.38e-04,4.05e-03,Yes,636,-0.006 (0.048),9.05e-01,9.73e-01,No,-0.223 (0.107),3.77e-02,1.28e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_middletemporal_thickavg,0.004 (0.091),9.61e-01,9.75e-01,No,-0.232 (0.234),3.23e-01,4.22e-01,No,140,-0.176 (0.042) *,3.25e-05,2.21e-03,Yes,0.411 (0.098) *,3.13e-05,7.09e-04,Yes,636,0.005 (0.048),9.18e-01,9.73e-01,No,0.26 (0.107),1.56e-02,8.19e-02,No,483
cortical_thickness,CTQ_Neglect,male,R_parahippocampal_thickavg,0.021 (0.091),8.15e-01,9.09e-01,No,0.155 (0.234),5.10e-01,5.78e-01,No,140,0.069 (0.043),1.10e-01,3.66e-01,No,-0.047 (0.1),6.41e-01,7.32e-01,No,636,0.014 (0.048),7.73e-01,9.73e-01,No,0.133 (0.108),2.17e-01,3.60e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_paracentral_thickavg,-0.036 (0.09),6.94e-01,8.74e-01,No,-0.33 (0.232),1.57e-01,2.60e-01,No,140,-0.022 (0.043),6.07e-01,8.09e-01,No,0.012 (0.1),9.06e-01,9.47e-01,No,636,0.016 (0.048),7.39e-01,9.73e-01,No,-0.215 (0.107),4.57e-02,1.37e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_parsopercularis_thickavg,-0.11 (0.089),2.22e-01,7.52e-01,No,-0.341 (0.23),1.41e-01,2.49e-01,No,140,-0.008 (0.043),8.57e-01,9.55e-01,No,0.094 (0.1),3.49e-01,5.16e-01,No,636,-0.028 (0.049),5.68e-01,9.73e-01,No,-0.028 (0.108),7.94e-01,8.86e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_parsorbitalis_thickavg,-0.106 (0.089),2.39e-01,7.52e-01,No,-0.341 (0.23),1.40e-01,2.49e-01,No,140,0.025 (0.043),5.52e-01,8.06e-01,No,-0.136 (0.1),1.73e-01,3.46e-01,No,636,-0.072 (0.048),1.35e-01,9.16e-01,No,-0.056 (0.107),6.00e-01,7.55e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_parstriangularis_thickavg,-0.036 (0.087),6.83e-01,8.74e-01,No,-0.755 (0.223) *,9.29e-04,1.02e-02,Yes,140,-0.005 (0.043),9.11e-01,9.61e-01,No,-0.219 (0.1),2.79e-02,8.25e-02,No,636,-0.026 (0.048),5.93e-01,9.73e-01,No,-0.185 (0.107),8.46e-02,1.92e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_pericalcarine_thickavg,-0.23 (0.089),1.03e-02,6.03e-01,No,-0.048 (0.228),8.33e-01,8.72e-01,No,140,0.024 (0.043),5.71e-01,8.06e-01,No,-0.301 (0.099) *,2.54e-03,1.44e-02,Yes,636,0.01 (0.049),8.29e-01,9.73e-01,No,-0.147 (0.108),1.72e-01,3.16e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_postcentral_thickavg,-0.13 (0.088),1.43e-01,7.44e-01,No,-0.451 (0.227),4.90e-02,1.34e-01,No,140,-0.038 (0.043),3.77e-01,6.86e-01,No,-0.141 (0.1),1.57e-01,3.23e-01,No,636,0.0 (0.048),9.92e-01,9.92e-01,No,-0.385 (0.106) *,3.16e-04,7.16e-03,Yes,483
cortical_thickness,CTQ_Neglect,male,R_posteriorcingulate_thickavg,0.027 (0.091),7.70e-01,9.02e-01,No,0.268 (0.233),2.52e-01,3.64e-01,No,140,0.014 (0.043),7.52e-01,8.89e-01,No,0.07 (0.1),4.86e-01,5.99e-01,No,636,-0.051 (0.049),2.98e-01,9.73e-01,No,-0.05 (0.108),6.44e-01,7.96e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_precentral_thickavg,-0.075 (0.089),4.04e-01,8.74e-01,No,-0.4 (0.23),8.43e-02,1.83e-01,No,140,-0.052 (0.043),2.24e-01,5.32e-01,No,0.031 (0.1),7.54e-01,8.33e-01,No,636,0.017 (0.048),7.21e-01,9.73e-01,No,-0.306 (0.107) *,4.35e-03,4.93e-02,Yes,483
cortical_thickness,CTQ_Neglect,male,R_precuneus_thickavg,0.037 (0.091),6.83e-01,8.74e-01,No,0.074 (0.234),7.53e-01,8.25e-01,No,140,0.047 (0.043),2.74e-01,5.64e-01,No,-0.225 (0.1),2.41e-02,7.46e-02,No,636,0.03 (0.048),5.41e-01,9.73e-01,No,-0.198 (0.107),6.65e-02,1.62e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_rostralanteriorcingulate_thickavg,0.077 (0.087),3.79e-01,8.74e-01,No,0.68 (0.224) *,2.84e-03,1.48e-02,Yes,140,-0.018 (0.043),6.72e-01,8.79e-01,No,0.09 (0.1),3.67e-01,5.16e-01,No,636,-0.004 (0.049),9.30e-01,9.73e-01,No,0.113 (0.108),2.96e-01,4.47e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_rostralmiddlefrontal_thickavg,-0.192 (0.087),2.89e-02,6.03e-01,No,-0.463 (0.223),3.99e-02,1.25e-01,No,140,0.026 (0.042),5.34e-01,8.06e-01,No,-0.426 (0.098) *,1.75e-05,7.09e-04,Yes,636,-0.061 (0.048),2.07e-01,9.16e-01,No,-0.211 (0.107),4.85e-02,1.37e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_superiorfrontal_thickavg,0.022 (0.089),8.07e-01,9.09e-01,No,-0.613 (0.228) *,8.15e-03,3.96e-02,Yes,140,0.036 (0.043),4.02e-01,7.01e-01,No,-0.308 (0.099) *,2.00e-03,1.24e-02,Yes,636,-0.06 (0.048),2.16e-01,9.16e-01,No,-0.135 (0.107),2.09e-01,3.60e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_superiorparietal_thickavg,0.129 (0.09),1.55e-01,7.44e-01,No,-0.289 (0.232),2.16e-01,3.33e-01,No,140,0.094 (0.042),2.63e-02,3.58e-01,No,-0.417 (0.099) *,2.72e-05,7.09e-04,Yes,636,-0.015 (0.048),7.51e-01,9.73e-01,No,-0.432 (0.106) *,5.12e-05,1.96e-03,Yes,483
cortical_thickness,CTQ_Neglect,male,R_superiortemporal_thickavg,0.039 (0.09),6.70e-01,8.74e-01,No,-0.384 (0.232),1.00e-01,1.95e-01,No,140,-0.078 (0.043),7.02e-02,3.66e-01,No,0.188 (0.1),6.02e-02,1.46e-01,No,636,0.025 (0.048),6.08e-01,9.73e-01,No,0.241 (0.107),2.46e-02,1.06e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_supramargil_thickavg,0.024 (0.088),7.88e-01,9.08e-01,No,-0.728 (0.225) *,1.56e-03,1.02e-02,Yes,140,-0.074 (0.043),8.61e-02,3.66e-01,No,0.089 (0.1),3.71e-01,5.16e-01,No,636,-0.031 (0.049),5.28e-01,9.73e-01,No,0.003 (0.108),9.79e-01,9.91e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_frontalpole_thickavg,-0.058 (0.091),5.22e-01,8.74e-01,No,0.157 (0.234),5.02e-01,5.78e-01,No,140,-0.004 (0.043),9.27e-01,9.61e-01,No,-0.007 (0.1),9.46e-01,9.52e-01,No,636,0.04 (0.049),4.09e-01,9.73e-01,No,-0.107 (0.108),3.20e-01,4.72e-01,No,483
cortical_thickness,CTQ_Neglect,male,R_temporalpole_thickavg,-0.058 (0.091),5.24e-01,8.74e-01,No,0.338 (0.233),1.49e-01,2.53e-01,No,140,-0.089 (0.043),3.72e-02,3.66e-01,No,0.168 (0.1),9.25e-02,2.10e-01,No,636,-0.009 (0.048),8.47e-01,9.73e-01,No,0.337 (0.107) *,1.65e-03,2.59e-02,Yes,483
cortical_thickness,CTQ_Neglect,male,R_transversetemporal_thickavg,0.054 (0.09),5.49e-01,8.74e-01,No,-0.343 (0.233),1.43e-01,2.49e-01,No,140,-0.066 (0.043),1.26e-01,3.89e-01,No,0.015 (0.1),8.77e-01,9.32e-01,No,636,0.064 (0.048),1.85e-01,9.16e-01,No,-0.256 (0.107),1.74e-02,8.43e-02,No,483
cortical_thickness,CTQ_Neglect,male,R_insula_thickavg,0.136 (0.086),1.15e-01,7.44e-01,No,0.706 (0.22) *,1.66e-03,1.02e-02,Yes,140,-0.032 (0.043),4.56e-01,7.39e-01,No,0.308 (0.099) *,2.00e-03,1.24e-02,Yes,636,0.043 (0.048),3.75e-01,9.73e-01,No,0.268 (0.107),1.22e-02,8.19e-02,No,483
subcortical_volume,CTQ_Abuse,female,Lthal,0.006 (0.081),9.43e-01,9.74e-01,No,-0.243 (0.175),1.68e-01,4.69e-01,No,171,-0.036 (0.033),2.76e-01,3.22e-01,No,-0.058 (0.078),4.52e-01,4.87e-01,No,1021,0.002 (0.038),9.64e-01,9.64e-01,No,0.054 (0.081),5.08e-01,5.47e-01,No,738
